lon,lat,object_id,mat_type,mat_tech,mat_prop,llrs,llrs_duct,height,height_1,yr_built,occupy,occupy_dt,str_irreg,str_irreg_dt,str_irreg_type,roof_shape,roofcovmat,roofsysmat,roofsystyp,roof_conn,floor_mat,floor_type,floor_conn,position,plan_shape
7.92112519631482,48.9146320083541,21069,MCF,RW,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RSM99,RWO1,RTDP,FW,FW1,FWCN,BP1,PLFR
7.92277119382317,48.9143046199579,21123,MUR,ST99,MOC,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FC,FT99,FWCP,BPD,PLFR
7.92285677967441,48.9130889576228,21164,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRT99,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC99,FWC99,BPD,PLFR
7.92359542834109,48.9139405357348,21193,MUR,MUN99,MO99,LO,DU99,H,2.0,Y99,OC99,OCCDT99,IRIR,IRVP,POP,RSH4,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCP,BP99,PLF99
7.94880375,48.92214725,21210,MUR,MO,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FC,FC1,FWC99,BPD,PLFR
7.94972154809931,48.9235217197087,21217,MUR,MO,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FT99,FWC99,BP1,PLFR
7.95006928492759,48.923995743524,21218,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC1,FWC99,BP1,PLFR
7.94929685292832,48.9226967503368,21301,MUR,MO,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FC,FC1,FWC99,BPD,PLFR
7.94879771562604,48.921995164558,21302,MUR,CLBRS,MO99,LO,DU99,H,1.0,Y99,IND,IND2,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RCN99,FC,FC1,FWC99,BPD,PLFR
7.9501344213108,48.9239305548297,21307,MR,RW,MO99,LO,DU99,H,1.0,Y99,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FC,FC1,FWC99,BP1,PLFR
7.94653670477118,48.9244015177793,21335,MUR,MO,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FW,FW1,FWC99,BP1,PLFR
7.94484315919904,48.9241558012253,21382,MUR,CLBRS,MO99,LO,DU99,H,1.0,YAPP,VAC,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FC,FC1,FWC99,BP1,PLFR
7.94505848118806,48.9243063403198,21437,MUR,MUN99,MO99,LO,DU99,H,2.0,Y99,RES,RES1,IRIR,IRVP,IRT99,RSH4,RMT1,RWO,RWO1,RTDP,FW,FW1,FWC99,BPD,PLFR
7.95006517315056,48.924678892454,21459,C99,CIP,MOC,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.94824679780126,48.9233364550642,21463,MUR,CLBRS,MO99,LO,DU99,H,2.0,YBET,RES,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FW,FW1,FWCN,BP1,PLFR
7.94401687765668,48.9248604897669,21473,MUR,CLBRH,MOCL,LN,DNO,H,1.0,YAPP,IND,IND2,IRRE,IRP99,IRN,RSH5,RMT7,RWO,RWO1,RTDN,FC,FC1,FWCN,BP1,PLFR
7.94223755,48.92376675,21485,W,W99,MON,LN,DNO,H,1.0,Y99,AGR,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FE,FT99,FWC99,BPD,PLFR
7.94212675,48.923912,21490,W,WO,MON,LN,DNO,H,1.0,YAPP,AGR,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT7,RWO,RWO1,RTDN,FE,FE99,FWCN,BPD,PLFR
7.94401909469235,48.9246125551492,21528,MUR,MO,MO99,LO,DU99,H,1.0,YAPP,IND,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT7,RWO,RWO1,RTDN,F99,FT99,FWC99,BPD,PLFR
7.94244449111202,48.9246257531154,21540,C99,CIP,MON,LO,DU99,H,2.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FC,FC1,FWC99,BPD,PLFR
7.94140674880681,48.9275653599927,21632,CU,CBH,MOC,LN,DNO,H,1.0,Y99,IND,COM2,IR99,IRP99,IRT99,RSH2,RMT1,RWO,RWO1,RTDN,F99,FT99,FWCN,BP2,PLFR
7.94254343800049,48.9276059710538,21637,MUR,MO,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FW,FW1,FWC99,BPD,PLFR
7.94387707187304,48.9282832461024,21686,MUR,MO,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FW,FW1,FWC99,BPD,PLFR
7.9433211527379,48.9280688528428,21695,MUR,CLBRS,MOC,LO,DU99,H,2.0,YAPP,IND,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BP3,PLFR
7.94263365122163,48.9286587028943,21714,MUR,CLBRH,MOC,LH,DU99,H,2.0,Y99,RES,OCCDT99,IRIR,IRPP,TOR,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFL
7.94396116024517,48.9304779062455,21716,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.94283984271918,48.9296200802513,21721,MUR,MO,MO99,LO,DU99,H,2.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTD99,F99,FT99,FWC99,BP3,PLFR
7.94342863361639,48.9288680027916,21766,MCF,RW,MOCL,LH,DU99,H,1.0,YAPP,VAC,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT7,RWO,RWO1,RTDN,FN,FT99,FWC99,BP1,PLFR
7.94239571328096,48.9293762979865,21767,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RCN99,FW,FW1,FWC99,BP1,PLFR
7.94347639088645,48.929196690008,21784,MR,RW,MO99,LH,DU99,H,3.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RSM99,RWO1,RTDP,FW,FW1,FWCN,BP1,PLFR
7.94469551360205,48.9287544941464,21788,MUR,MUN99,MATP99,LO,DNO,H,1.0,YAPP,IND,COM2,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FN,FT99,FWC99,BP2,PLFR
7.93910474160978,48.928857795213,21830,C99,CIP,MO99,LO,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.94050985820348,48.9279372455526,21859,MUR,CLBRS,MOC,LO,DU99,H,1.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FN,FT99,FWC99,BP2,PLFR
7.9401635,48.93058975,21863,C99,CIP,MON,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FN,FT99,FWC99,BPD,PLFR
7.939125,48.928474,21874,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCP,BPD,PLFR
7.94183704248948,48.9303238051032,21968,MR,RW,MO99,LH,DU99,H,1.0,YAPP,IND,COM2,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FN,FT99,FWC99,BP2,PLFR
7.9422989,48.93073725,22032,MCF,RW,MO99,LH,DU99,H,3.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT7,RWO,RWO1,RTDP,FW,FW1,FWCN,BPD,PLFR
7.93416715422005,48.9310692411784,22037,MR,RW,MO99,LH,DU99,H,2.0,YAPP,MIX,MIX1,IRRE,IRP99,IRN,RSH2,RMT7,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFP
7.94267755,48.9305885,22053,MUR,CLBRS,MOCL,LN,DNO,H,1.0,YAPP,VAC,OCCDT99,IRRE,IRP99,IRN,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP2,PLFR
7.94126225,48.9311339,22062,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.9370673264561,48.9299134612174,22109,C99,CIP,MON,LO,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFR
7.94351335011425,48.9309935979268,22174,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.94412662869198,48.930777964557,22180,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.94405965,48.9313693,22200,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.94370599173687,48.9309947850085,22218,MUR,CLBRS,MOC,LO,DU99,H,1.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT7,RWO,RWO1,RTD99,FN,FT99,FWC99,BP1,PLFR
7.94428349323152,48.9316074160914,22226,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCN,BP1,PLFR
7.943518112415,48.9310337255581,22227,MR,RW,MO99,LH,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FW,FW1,FWC99,BP1,PLFR
7.94305182494895,48.9308963634787,22244,C99,CIP,MON,LO,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.91125675,48.9339921,22303,C99,CIP,MON,LO,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT7,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.91014325,48.93651,22331,S,SL,SC99,LO,DNO,H,1.0,YAPP,VAC,IND2,IRRE,IRP99,IRN,RSH2,RMT6,RME,RME1,RTDN,FN,FT99,FWC99,BPD,PLFR
7.91208137249617,48.9370077579809,22341,MUR,CLBRS,MOCL,LO,DU99,H,2.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FW,FW1,FWCN,BPD,PLFR
7.916402539599,48.9365377757904,22355,C99,CIP,MON,LO,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.91644275,48.93517895,22365,C99,CIP,MON,LO,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFR
7.91268774426075,48.9372469849468,22385,MR,RW,MOCL,LO,DU99,H,2.0,YAPP,RES,OCCDT99,IRIR,IRVP,IRVO,RSH2,RMT1,RWO,RWO1,RTDN,FW,FW1,FWCN,BP2,PLFR
7.91164562403009,48.936868778039,22424,C99,CIP,MON,LO,DU99,H,1.0,Y99,RES,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RC,RC1,RTDP,FN,FT99,FWC99,BPD,PLFR
7.91061643965927,48.936175918919,22458,M99,RW,MO99,LH,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDN,FW,FW1,FWCN,BP1,PLFR
7.91013633052116,48.9373386444546,22461,MR,RW,MO99,LO,DU99,H,1.0,YAPP,AGR,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FN,FT99,FWC99,BP1,PLFRO
7.90992218350234,48.9371605727413,22470,C99,CIP,MON,LO,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BP1,PLFR
7.91034744665175,48.9369188198873,22490,MR,RW,MO99,LH,DU99,H,2.0,Y99,OC99,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FW,FW1,FWCN,BP2,PLFR
7.91288192007913,48.936345727636,22511,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.9078734881386,48.9367548076404,22548,MUR,CLBRS,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC1,FWC99,BPD,PLFR
7.91251030455365,48.9377670042636,22567,MUR,MO,MO99,LO,DU99,H,2.0,YAPP,RES,RES2,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RCN99,FW,FW1,FWC99,BP1,PLFR
7.90961792495403,48.9367510711327,22571,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTD99,FN,FT99,FWC99,BP2,PLFR
7.91195502448641,48.9357650379251,22577,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,COM,COM5,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FW,FW1,FWC99,BP1,PLFR
7.91273606694675,48.9379691915071,22582,MR,RW,MO99,LH,DU99,H,2.0,Y99,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FW,FW1,FWCN,BP1,PLFR
7.91326322249393,48.9380545060529,22589,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.91137127245035,48.9336713679755,22607,MUR,ST99,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCN,BPD,PLFR
7.90755646899739,48.9367244675871,22616,C99,CIP,MON,LO,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.890976464611,48.9307519044107,22648,C99,CIP,MON,LO,DUC,H,3.0,YAPP,RES,RES2,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFR
7.87803396758507,48.9321711310593,22679,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTD99,FW,FW1,FWC99,BPD,PLFP
7.88397655413546,48.9368474400785,22698,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,MIX,MIX1,IRIR,IRPP,TOR,RSH3,RMT1,RWO,RWO1,RTDP,FW,FW1,FWC99,BP1,PLFRO
7.88654704618692,48.9371275712102,22722,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FW,FW1,FWC99,BP1,PLFR
7.8853485,48.933264,22758,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.90959566252489,48.9258042545904,22769,C99,CIP,MON,LO,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH3,RMT1,RC,RC1,RTDP,FC,FC1,FWCP,BPD,PLFP
7.88485342877208,48.932670381299,22790,CR,CIP,MON,LFINF,DUC,H,2.0,YAPP,RES,RES2,IRRE,IRP99,IRN,RSH1,RMTO,RC,RC2,RWCP,FC,FC2,FWCP,BP1,PLFR
7.89488060654411,48.9296672977108,22825,CR,CIP,MON,LFINF,DUC,H,2.0,YAPP,GOV,GOV99,IRIR,IRPP,TOR,RSH1,RMTO,RC,RC2,RWCP,FC,FC2,FWCP,BP1,PLFP
7.89661099949571,48.9298825761232,22876,S,S99,SC99,LO,DUC,H,1.0,YAPP,IND,IND2,IRRE,IRP99,IRN,RSH1,RMT6,RME,RME1,RCN99,FN,FT99,FWC99,BPD,PLFP
7.87876229922992,48.9335090759076,22892,W,WLI,MON,LO,DNO,H,1.0,YAPP,RES,COM7,IRRE,IRP99,IRN,RSH2,RMT7,RWO,RWO1,RTDN,FN,FT99,FWC99,BPD,PLFR
7.88143013405212,48.9384391418024,22967,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.89088041677707,48.9433896498418,22969,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.87726222978368,48.9409176621822,22980,C99,CIP,MON,LO,DUC,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.9067035,48.924414,22989,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDN,FN,FT99,FWC99,BP2,PLFR
7.88391876284732,48.9364695857262,23048,MR,RW,MO99,LH,DU99,H,1.0,YAPP,COM,MIX1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RCN99,FW,FW1,FWC99,BP2,PLFR
7.8832859122807,48.9370737675439,23059,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT7,RWO,RWO1,RTDN,FN,FT99,FWC99,BP1,PLFR
7.89035873905378,48.9370801106115,23108,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC1,FWCP,BPD,PLFR
7.8757932244898,48.9340540408163,23140,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTD99,FN,FT99,FWC99,BP1,PLFR
7.8750742801892,48.9387512860788,23160,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRIR,IRPP,TOR,RSH3,RMT1,RWO,RWO1,RTDN,FN,FT99,FWC99,BPD,PLFR
7.87624160308755,48.9389082626447,23197,MR,RW,MOC,LH,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FW,FW1,FWCN,BP1,PLFR
7.9056953318172,48.9268175315862,23203,MUR,CL99,MOC,LH,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFR
7.88121797117268,48.9417555331654,23232,CU,CB99,MOC,LO,DU99,H,1.0,YAPP,RES,COM7,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RTDP,FN,FT99,FWC99,BPD,PLFR
7.88516820924579,48.939032452627,23240,C99,CIP,MON,LFINF,DUC,H,2.0,YAPP,MIX,MIX1,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFU
7.87991254680084,48.9402711736599,23252,MAT99,MATT99,MO99,L99,DU99,H99,99.0,Y99,OC99,OCCDT99,IR99,IRP99,IRT99,R99,RMT99,RSM99,RST99,RCN99,F99,FT99,FWC99,BP99,PLF99
7.88589347278288,48.9384316685015,23262,MUR,MUN99,MO99,LO,DU99,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTDP,FW,FW1,FWC99,BPD,PLFRO
7.8719025,48.940887,23280,CR,CIP,MON,LFINF,DUC,H,1.0,YAPP,RES,COM7,IRRE,IRP99,IRN,RSH3,RMT1,RC,RC2,RTDP,FN,FT99,FWC99,BPD,PLFR
7.9026595,48.924636,23283,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RCN99,FN,FT99,FWC99,BPD,PLFR
7.88701967258602,48.9361606945224,23342,MUR,CLBRS,MOCL,LO,DU99,H,1.0,YAPP,RES,OCCDT99,IRRE,IRP99,IRN,RSH2,RMT1,RWO,RWO1,RCN99,FN,FT99,FWC99,BP2,PLFR
7.90251183007974,48.9253647042741,23364,C99,CIP,MON,LFINF,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFR
7.88285673428332,48.9412602595697,23383,MUR,MUN99,MO99,LO,DU99,H,1.0,YAPP,RES,COM7,IRRE,IRP99,IRN,RSH1,RMT6,RME,RME1,RTDN,FN,FT99,FWC99,BPD,PLFR
7.885577,48.933081,23399,C99,CIP,MON,LH,DUC,H,2.0,YAPP,RES,RES1,IRRE,IRP99,IRN,RSH3,RMT1,RWO,RWO1,RTDP,FC,FC2,FWCP,BPD,PLFR
7.8920435,48.935915,23407,MUR,MUN99,MO99,LH,DU99,H,2.0,YAPP,RES,RES2A,IRRE,IRP99,IRN,RSH4,RMT1,RWO,RWO1,RTD99,FC,FC1,FWCP,BPD,PLFR
